order_id,order_date,region,category,product,channel,customer_segment,quantity,unit_price,discount_pct,revenue,cost,profit,rating
105719,2024-12-25,East,Beauty,Shampoo,Online,Returning Customer,2,1616.62,10,2909.92,2084.4,825.52,3.0
105720,2024-08-26,East,Grocery,Tea Pack,Online,Premium Member,5,241.66,0,1208.3,732.68,475.62,2.0
105721,2024-11-30,North,Electronics,Bluetooth Speaker,Online,Premium Member,3,25136.16,0,75408.48,42081.71,33326.77,5.0
105722,2024-07-05,East,Electronics,Headphones,In-Store,Premium Member,3,34519.24,0,103557.72,60215.55,43342.17,3.0
105723,2023-09-27,South,Electronics,Bluetooth Speaker,Online,Premium Member,3,33832.8,0,101498.4,73636.14,27862.26,4.0
105724,2024-05-03,South,Clothing,Sneakers,Online,Premium Member,4,323.45,0,1293.8,752.87,540.93,
105725,2024-11-25,North,Beauty,Sunscreen,In-Store,New Customer,3,218.95,0,656.85,433.77,223.08,5.0
105726,2023-10-13,East,Grocery,Tea Pack,Online,Premium Member,2,262.91,0,525.82,297.66,228.16,
105727,2024-05-31,South,Beauty,Sunscreen,Online,New Customer,4,740.32,0,2961.28,2040.32,920.96,5.0
105728,2023-01-28,North,Grocery,Snacks Combo,In-Store,Returning Customer,5,785.9,20,3143.6,2688.13,455.47,5.0
105729,2024-05-19,West,Electronics,Laptop,In-Store,Premium Member,4,14352.07,0,57408.28,36908.78,20499.5,5.0
105730,2023-02-27,South,Beauty,Shampoo,Online,Returning Customer,5,980.59,0,4902.95,2861.59,2041.36,4.0
105731,2024-05-07,North,Sports,Running Shoes,In-Store,Returning Customer,4,5965.78,10,21476.81,17114.12,4362.69,4.0
105732,2023-09-16,North,Beauty,Lipstick,Online,Returning Customer,1,672.09,10,604.88,447.1,157.78,4.0
105733,2023-08-23,South,Grocery,Tea Pack,Online,New Customer,2,213.6,10,384.48,259.28,125.2,
105734,2023-10-11,West,Beauty,Sunscreen,Online,Premium Member,1,1420.69,0,1420.69,933.77,486.92,
105735,2023-01-13,West,Home & Kitchen,Air Fryer,Online,Returning Customer,4,5917.54,10,21303.14,17528.01,3775.13,4.0
105736,2024-12-20,West,Beauty,Face Wash,Online,New Customer,4,814.08,20,2605.06,2055.64,549.42,4.0
105737,2024-01-08,South,Home & Kitchen,Cookware Set,Online,Returning Customer,1,11990.0,15,10191.5,7608.34,2583.16,
105738,2024-10-03,East,Sports,Yoga Mat,Online,New Customer,1,2830.3,5,2688.78,1566.61,1122.17,
105739,2024-12-03,North,Clothing,Dress,Online,Premium Member,2,571.31,20,914.1,775.3,138.8,4.0
105740,2023-03-29,west,Electronics,Smartphone,Online,New Customer,5,1538.36,5,7307.21,4651.2,2656.01,5.0
105741,2023-04-30,North,Home & Kitchen,Cookware Set,Online,Returning Customer,4,9411.45,20,30116.64,25990.06,4126.58,4.0
105742,2024-12-14,South,Home & Kitchen,Air Fryer,In-Store,Returning Customer,4,4741.87,10,17070.73,11066.61,6004.12,5.0
105743,2024-10-18,West,Electronics,Laptop,In-Store,Returning Customer,3,16421.28,5,46800.65,32782.25,14018.4,
105744,2023-03-12,East,Home & Kitchen,Cookware Set,Online,,5,10477.96,10,47150.82,33153.39,13997.43,5.0
105745,2024-03-07,East,Beauty,Lipstick,In-Store,New Customer,4,1384.83,0,5539.32,3108.48,2430.84,
105746,2024-12-01,South,Clothing,T-Shirt,Online,Premium Member,3,2234.98,0,6704.94,4104.17,2600.77,5.0
105747,2024-08-02,North,Home & Kitchen,Air Fryer,In-Store,Returning Customer,4,6597.91,0,26391.64,18204.09,8187.55,4.0
105748,2023-05-18,North,Electronics,Headphones,Online,Returning Customer,1,11666.59,10,10499.93,7775.87,2724.06,4.0
105749,2023-11-29,North,Beauty,Shampoo,Online,Returning Customer,5,1539.1,10,6925.95,4525.12,2400.83,5.0
105750,2024-01-13,North,Sports,Yoga Mat,Online,New Customer,5,1379.68,0,6898.4,4106.04,2792.36,5.0
105751,2024-11-11,North,Electronics,Smartwatch,Online,Returning Customer,3,12952.25,0,38856.75,25263.13,13593.62,5.0
105752,2024-03-28,North,Beauty,Sunscreen,In-Store,Premium Member,3,1762.33,5,5022.64,3241.23,1781.41,5.0
105753,2024-07-05,North,Beauty,Sunscreen,Online,Returning Customer,2,1433.24,0,2866.48,2000.71,865.77,2.0
105754,2023-11-26,North,Electronics,Headphones,In-Store,,2,28398.5,20,45437.6,34028.81,11408.79,4.0
105755,2024-07-21,West,Grocery,Cooking Oil,Online,Returning Customer,4,251.9,0,1007.6,706.4,301.2,5.0
105756,2023-06-27,North,Grocery,Tea Pack,Online,Returning Customer,1,750.45,0,750.45,467.73,282.72,4.0
105757,2024-06-18,East,Grocery,Cooking Oil,Online,New Customer,1,155.33,0,155.33,110.61,44.72,4.0
105758,2023-04-07,North,Clothing,Dress,Online,Returning Customer,2,465.86,10,838.55,569.72,268.83,
105759,2023-04-13,North,Grocery,Cooking Oil,In-Store,New Customer,1,235.23,10,211.71,134.41,77.3,5.0
105760,2024-03-27,East,Electronics,Smartphone,In-Store,New Customer,3,27136.74,0,81410.22,60666.47,20743.75,3.0
105761,2023-05-19,North,Clothing,T-Shirt,In-Store,Premium Member,5,2855.23,15,12134.73,7979.14,4155.59,5.0
105762,2024-11-16,North,Home & Kitchen,Mixer Grinder,Online,Premium Member,1,3558.2,0,3558.2,2665.72,892.48,3.0
105763,2024-03-25,North,Grocery,Cooking Oil,In-Store,New Customer,1,536.93,0,536.93,315.43,221.5,
105764,2023-07-08,North,Clothing,T-Shirt,Online,New Customer,3,3327.18,5,9482.46,6198.55,3283.91,
105765,2023-09-14,West,Beauty,Lipstick,In-Store,Premium Member,5,1363.6,0,6818.0,4721.88,2096.12,
105766,2024-12-26,South,Electronics,Headphones,In-Store,New Customer,5,33145.76,5,157442.36,102810.28,54632.08,
105767,2024-09-12,South,Beauty,Face Wash,Online,New Customer,1,1489.44,0,1489.44,903.74,585.7,4.0
105768,2024-08-13,North,Home & Kitchen,Cookware Set,Online,Returning Customer,2,1095.86,5,2082.13,1532.98,549.15,5.0
105769,2023-12-24,North,Grocery,Cooking Oil,In-Store,Returning Customer,1,100.98,0,100.98,60.68,40.3,4.0
105770,2023-04-21,West,Home & Kitchen,Cookware Set,In-Store,Premium Member,1,1999.69,0,1999.69,1321.8,677.89,3.0
105771,2023-06-06,West,Grocery,Snacks Combo,Online,Returning Customer,5,282.17,0,1410.85,897.94,512.91,5.0
105772,2024-06-07,North,Electronics,Laptop,Online,Returning Customer,1,25721.5,10,23149.35,18120.79,5028.56,4.0
105773,2023-02-28,South,Beauty,Face Wash,In-Store,New Customer,3,592.32,5,1688.11,1077.16,610.95,3.0
105774,2024-07-09,North,Home & Kitchen,Cookware Set,Online,New Customer,1,4197.23,15,3567.65,3073.39,494.26,
105775,2024-07-09,West,Grocery,Snacks Combo,Online,New Customer,2,154.5,10,278.1,208.87,69.23,5.0
105776,2024-05-14,North,Beauty,Face Wash,Online,New Customer,5,1328.97,0,6644.85,3980.63,2664.22,
105777,2024-11-05,North,Grocery,Tea Pack,Online,Returning Customer,2,109.99,0,219.98,154.61,65.37,4.0
105778,2023-05-27,South,Clothing,Jacket,Online,Returning Customer,1,1178.57,15,1001.78,763.18,238.6,
105779,2023-01-09,West,Sports,Running Shoes,Online,Premium Member,1,1642.92,0,1642.92,953.8,689.12,3.0
105780,2023-02-15,East,Grocery,Rice 5kg,In-Store,New Customer,4,83.24,0,332.96,195.82,137.14,4.0
105781,2024-01-27,North,Beauty,Sunscreen,In-Store,Premium Member,3,1401.42,10,3783.83,3107.82,676.01,3.0
105782,2024-09-10,South,Home & Kitchen,Mixer Grinder,In-Store,Premium Member,2,2945.54,10,5301.97,4108.14,1193.83,
105783,2024-04-29,South,Beauty,Face Wash,In-Store,Premium Member,1,1009.57,15,858.13,621.03,237.1,
105784,2023-06-23,North,Sports,Cricket Bat,In-Store,New Customer,2,3349.76,0,6699.52,4122.67,2576.85,5.0
105785,2023-10-16,East,Home & Kitchen,Vacuum Cleaner,In-Store,Returning Customer,2,2420.56,0,4841.12,3093.87,1747.25,
105786,2023-05-26,West,Grocery,Cooking Oil,In-Store,Returning Customer,3,416.48,15,1062.02,769.39,292.63,5.0
105787,2023-03-17,North,Beauty,Lipstick,In-Store,Premium Member,2,862.52,10,1552.54,1228.62,323.92,
105788,2024-01-27,North,Grocery,Cooking Oil,In-Store,Premium Member,1,589.39,10,530.45,335.33,195.12,4.0
105789,2023-12-07,South,Sports,Dumbbells,Online,Premium Member,5,2288.16,15,9724.68,8231.48,1493.2,2.0
105790,2023-12-29,North,Beauty,Lipstick,In-Store,Premium Member,2,676.98,5,1286.26,786.41,499.85,4.0
105791,2024-04-14,East,Home & Kitchen,Air Fryer,Online,Returning Customer,2,3443.85,5,6543.32,4341.19,2202.13,4.0
105792,2023-02-28,East,Electronics,Smartphone,Online,Returning Customer,1,32869.82,5,31226.33,21700.73,9525.6,4.0
105793,2023-06-15,South,Beauty,Face Wash,Online,Returning Customer,2,393.85,5,748.32,465.15,283.17,1.0
105794,2023-03-20,East,Sports,Cricket Bat,Online,New Customer,2,4781.37,0,9562.74,6643.13,2919.61,3.0
105795,2024-07-30,South,Home & Kitchen,Mixer Grinder,In-Store,Premium Member,4,7915.71,0,31662.84,21465.05,10197.79,4.0
105796,2024-11-15,South,Grocery,Tea Pack,In-Store,Returning Customer,1,319.58,15,271.64,218.01,53.63,1.0
105797,2024-12-23,South,Clothing,Jeans,Online,Returning Customer,4,2681.6,0,10726.4,6513.67,4212.73,4.0
105798,2024-11-26,South,Beauty,Sunscreen,Online,New Customer,4,1019.78,0,4079.12,2918.39,1160.73,
105799,2023-04-18,North,Grocery,Rice 5kg,In-Store,New Customer,1,519.32,10,467.39,332.74,134.65,5.0
105800,2023-10-17,North,Clothing,T-Shirt,Online,Returning Customer,1,2501.02,0,2501.02,1599.92,901.1,4.0
105801,2023-01-19,East,Beauty,Lipstick,In-Store,Returning Customer,5,288.07,10,1296.32,985.53,310.79,5.0
105802,2024-12-17,West,Clothing,Jacket,Online,Returning Customer,4,2178.52,5,8278.38,5607.33,2671.05,3.0
105803,2023-08-04,East,Home & Kitchen,Mixer Grinder,In-Store,New Customer,3,8580.42,10,23167.13,17360.64,5806.49,
105804,2024-11-07,East,Sports,Cricket Bat,In-Store,New Customer,5,5055.62,20,20222.48,17424.49,2797.99,
105805,2023-02-15,North,Clothing,Dress,Online,New Customer,4,2994.16,20,9581.31,7292.99,2288.32,4.0
105806,2024-06-12,South,Beauty,Shampoo,In-Store,New Customer,1,897.24,0,897.24,516.32,380.92,3.0
105807,2023-09-17,South,Electronics,Bluetooth Speaker,In-Store,Premium Member,3,35173.81,10,94969.29,68572.91,26396.38,3.0
105808,2024-05-10,North,Home & Kitchen,Cookware Set,Online,,3,11651.52,0,34954.56,20454.47,14500.09,
105809,2023-08-14,South,Clothing,Sneakers,Online,Premium Member,4,2109.57,0,8438.28,4961.14,3477.14,4.0
105810,2024-08-12,west,Home & Kitchen,Mixer Grinder,Online,Premium Member,5,8305.16,5,39449.51,23771.49,15678.02,3.0
105811,2023-07-02,West,Grocery,Cooking Oil,In-Store,New Customer,3,182.6,5,520.41,335.74,184.67,5.0
105812,2024-01-08,West,Electronics,Headphones,In-Store,Premium Member,4,17536.06,5,66637.03,47872.37,18764.66,
105813,2023-08-23,West,Grocery,Cooking Oil,Online,Returning Customer,2,751.34,5,1427.55,949.37,478.18,4.0
105814,2024-01-03,West,Home & Kitchen,Cookware Set,Online,Returning Customer,1,8375.34,0,8375.34,4889.93,3485.41,4.0
105815,2024-08-20,North,Sports,Running Shoes,In-Store,Returning Customer,3,4311.83,5,12288.72,8086.99,4201.73,
105816,2024-02-03,West,Home & Kitchen,Mixer Grinder,Online,New Customer,3,8194.8,10,22125.96,16107.64,6018.32,4.0
105817,2023-04-07,East,Grocery,Tea Pack,Online,New Customer,4,139.14,0,556.56,414.34,142.22,4.0
105818,2023-10-23,North,Clothing,T-Shirt,Online,Premium Member,4,3387.43,10,12194.75,9592.71,2602.04,
105819,2024-11-24,West,Electronics,Bluetooth Speaker,In-Store,Returning Customer,4,33569.05,0,134276.2,89670.81,44605.39,4.0
105820,2023-04-17,East,Home & Kitchen,Cookware Set,In-Store,Returning Customer,5,6442.33,15,27379.9,23816.75,3563.15,5.0
105821,2023-11-05,South,Beauty,Shampoo,In-Store,New Customer,3,505.64,0,1516.92,860.75,656.17,5.0
105822,2024-02-09,East,Electronics,Laptop,In-Store,Returning Customer,3,30009.58,15,76524.43,63163.93,13360.5,3.0
105823,2024-09-11,South,Grocery,Snacks Combo,In-Store,Returning Customer,2,219.86,5,417.73,312.77,104.96,4.0
105824,2024-11-10,North,Grocery,Tea Pack,Online,New Customer,3,755.17,0,2265.51,1608.02,657.49,
105825,2023-11-26,South,Beauty,Lipstick,In-Store,Returning Customer,2,674.34,10,1213.81,787.81,426.0,
105826,2024-09-30,East,Electronics,Laptop,Online,Premium Member,2,41198.07,5,78276.33,57933.56,20342.77,4.0
105827,2023-11-17,South,Electronics,Headphones,Online,New Customer,2,35439.24,10,63790.63,51847.05,11943.58,5.0
105828,2023-05-23,East,Beauty,Sunscreen,Online,Premium Member,3,1788.34,0,5365.02,3567.62,1797.4,5.0
105829,2024-04-27,North,Electronics,Smartphone,In-Store,Returning Customer,4,43510.64,5,165340.43,118401.88,46938.55,5.0
105830,2023-02-24,East,Grocery,Snacks Combo,In-Store,New Customer,2,551.62,10,992.92,790.35,202.57,
105831,2024-06-22,North,Home & Kitchen,Cookware Set,In-Store,New Customer,3,9916.06,5,28260.77,21173.98,7086.79,
105832,2024-07-19,South,Sports,Cricket Bat,Online,Returning Customer,1,2482.73,0,2482.73,1480.09,1002.64,
105833,2024-03-31,North,Grocery,Rice 5kg,Online,Returning Customer,2,125.17,5,237.82,157.92,79.9,
105834,2024-08-06,North,Grocery,Cooking Oil,Online,New Customer,4,756.68,15,2572.71,1803.07,769.64,2.0
105835,2023-05-05,North,Home & Kitchen,Vacuum Cleaner,In-Store,Returning Customer,1,1478.23,0,1478.23,833.7,644.53,5.0
105836,2023-04-04,North,Electronics,Headphones,In-Store,New Customer,4,34375.01,5,130625.04,89392.36,41232.68,4.0
105837,2023-06-05,North,Grocery,Rice 5kg,In-Store,New Customer,4,708.22,0,2832.88,1781.16,1051.72,
105838,2023-08-16,East,Sports,Yoga Mat,In-Store,Returning Customer,3,3117.52,10,8417.3,6142.53,2274.77,4.0
105839,2023-12-09,North,Sports,Yoga Mat,Online,Premium Member,5,4825.0,5,22918.75,14915.41,8003.34,
105840,2024-12-12,South,Electronics,Smartphone,Online,New Customer,5,8349.7,0,41748.5,24436.99,17311.51,3.0
105841,2024-01-17,North,Beauty,Face Wash,In-Store,New Customer,5,1604.43,5,7621.04,5468.13,2152.91,5.0
105842,2023-02-27,West,Sports,Cricket Bat,In-Store,Returning Customer,3,5067.08,0,15201.24,10696.79,4504.45,4.0
105843,2023-07-23,South,Home & Kitchen,Air Fryer,In-Store,New Customer,3,7660.85,10,20684.3,16530.64,4153.66,5.0
105844,2024-07-11,North,Electronics,Smartwatch,Online,Returning Customer,2,22786.22,10,41015.2,32380.05,8635.15,
105845,2023-01-15,East,Home & Kitchen,Cookware Set,In-Store,Premium Member,1,6023.29,5,5722.13,4113.85,1608.28,
105846,2023-09-26,East,Beauty,Lipstick,In-Store,Returning Customer,3,308.25,5,878.51,563.07,315.44,5.0
105847,2023-12-28,South,Electronics,Bluetooth Speaker,In-Store,New Customer,1,29935.32,5,28438.55,20365.96,8072.59,4.0
105848,2024-01-08,South,Clothing,Sneakers,Online,Premium Member,2,1711.93,0,3423.86,2174.32,1249.54,5.0
105849,2024-06-11,South,Electronics,Bluetooth Speaker,Online,Premium Member,4,26285.26,5,99883.99,62923.52,36960.47,
105850,2024-01-21,East,Grocery,Rice 5kg,Online,,3,142.16,0,426.48,278.91,147.57,5.0
105851,2023-12-16,South,Home & Kitchen,Vacuum Cleaner,Online,New Customer,2,9698.08,15,16486.74,12275.3,4211.44,5.0
105852,2024-08-22,East,Sports,Yoga Mat,Online,Returning Customer,3,961.14,0,2883.42,1864.73,1018.69,5.0
105853,2023-07-10,South,Beauty,Sunscreen,Online,New Customer,5,985.16,10,4433.22,3538.32,894.9,4.0
105854,2023-03-26,South,Home & Kitchen,Air Fryer,Online,New Customer,2,5129.63,10,9233.33,6812.53,2420.8,
105855,2024-11-15,North,Beauty,Shampoo,Online,Returning Customer,3,520.86,10,1406.32,994.58,411.74,5.0
105856,2024-08-02,East,Grocery,Snacks Combo,Online,Premium Member,2,172.92,0,345.84,249.24,96.6,5.0
105857,2023-02-05,West,Beauty,Face Wash,Online,New Customer,4,1405.23,0,5620.92,3648.15,1972.77,
105858,2024-02-02,North,Home & Kitchen,Air Fryer,Online,Returning Customer,1,6587.81,5,6258.42,3647.4,2611.02,5.0
105859,2024-10-31,East,Beauty,Sunscreen,In-Store,Returning Customer,3,188.27,10,508.33,416.02,92.31,3.0
105860,2023-06-10,South,Clothing,T-Shirt,Online,Premium Member,5,1378.58,15,5858.96,4367.29,1491.67,4.0
105861,2024-02-16,South,Beauty,Lipstick,Online,New Customer,1,355.85,0,355.85,234.15,121.7,4.0
105862,2024-09-22,North,Home & Kitchen,Vacuum Cleaner,Online,New Customer,5,2244.12,0,11220.6,7017.2,4203.4,4.0
105863,2023-06-24,South,Electronics,Smartphone,In-Store,Returning Customer,3,16854.68,20,40451.23,31947.91,8503.32,
105864,2023-04-26,North,Home & Kitchen,Vacuum Cleaner,Online,Returning Customer,3,8562.85,0,25688.55,16326.73,9361.82,4.0
105865,2024-02-03,East,Electronics,Smartphone,Online,Returning Customer,3,22139.9,5,63098.72,36893.0,26205.72,
105866,2023-04-20,East,Sports,Running Shoes,Online,Returning Customer,4,1480.03,5,5624.11,3325.92,2298.19,5.0
105867,2024-05-24,South,Electronics,Bluetooth Speaker,Online,Premium Member,5,2206.92,5,10482.87,6758.96,3723.91,
105868,2023-06-09,West,Home & Kitchen,Vacuum Cleaner,Online,Returning Customer,5,1920.74,0,9603.7,5370.52,4233.18,4.0
105869,2024-10-17,South,Sports,Cricket Bat,Online,Premium Member,4,5149.84,15,17509.46,15323.97,2185.49,
105870,2024-02-26,East,Beauty,Face Wash,In-Store,Returning Customer,2,1128.26,0,2256.52,1631.24,625.28,1.0
105871,2023-09-16,East,Clothing,Jeans,In-Store,New Customer,1,2504.92,0,2504.92,1706.75,798.17,
105872,2024-11-17,South,Home & Kitchen,Cookware Set,In-Store,New Customer,3,7423.58,0,22270.74,12926.14,9344.6,4.0
105873,2023-02-16,East,Home & Kitchen,Air Fryer,Online,Returning Customer,2,10107.62,0,20215.24,11954.16,8261.08,5.0
105874,2023-03-11,East,Home & Kitchen,Vacuum Cleaner,Online,New Customer,5,2025.27,0,10126.35,6183.62,3942.73,5.0
105875,2023-01-12,East,Clothing,Jacket,Online,New Customer,4,3123.75,10,11245.5,8000.14,3245.36,5.0
105876,2024-11-12,South,Electronics,Smartwatch,Online,New Customer,3,10399.5,5,29638.57,17996.57,11642.0,4.0
105877,2024-01-29,East,Grocery,Cooking Oil,Online,Returning Customer,3,628.25,5,1790.51,1254.61,535.9,
105878,2024-05-10,West,Sports,Running Shoes,Online,Returning Customer,1,4229.06,10,3806.15,2886.08,920.07,5.0
105879,2024-06-20,East,Home & Kitchen,Mixer Grinder,In-Store,Premium Member,2,11015.32,0,22030.64,15179.27,6851.37,
105880,2023-01-26,North,Grocery,Cooking Oil,Online,Premium Member,2,319.34,0,638.68,417.23,221.45,
105881,2023-01-24,East,Grocery,Cooking Oil,Online,New Customer,2,595.46,5,1131.37,743.79,387.58,5.0
105882,2024-08-28,West,Beauty,Lipstick,Online,Premium Member,5,1583.6,10,7126.2,5367.46,1758.74,5.0
105883,2024-02-09,East,Clothing,T-Shirt,Online,New Customer,5,1905.43,10,8574.44,5874.91,2699.53,5.0
105884,2023-05-19,South,Sports,Dumbbells,Online,Premium Member,1,2723.4,5,2587.23,1685.09,902.14,1.0
105885,2024-03-09,South,Beauty,Sunscreen,Online,Returning Customer,5,1606.57,5,7631.21,5042.51,2588.7,
105886,2024-08-02,North,Grocery,Cooking Oil,Online,Returning Customer,2,680.55,5,1293.04,1011.96,281.08,1.0
105887,2023-12-02,East,Sports,Dumbbells,Online,Premium Member,1,5152.81,0,5152.81,3616.74,1536.07,
105888,2023-05-22,South,Electronics,Laptop,Online,New Customer,1,44238.26,10,39814.43,24556.72,15257.71,4.0
105889,2023-01-17,South,Home & Kitchen,Air Fryer,In-Store,Returning Customer,5,11303.54,0,56517.7,36015.01,20502.69,4.0
105890,2024-07-04,South,Grocery,Snacks Combo,In-Store,New Customer,4,534.01,5,2029.24,1364.72,664.52,
105891,2023-03-17,West,Beauty,Lipstick,In-Store,Returning Customer,4,839.61,0,3358.44,2483.08,875.36,4.0
105892,2024-05-11,South,Electronics,Headphones,Online,Returning Customer,3,37513.22,0,112539.66,75362.97,37176.69,4.0
105893,2024-11-12,West,Clothing,Sneakers,In-Store,Premium Member,5,1085.41,0,5427.05,3863.43,1563.62,3.0
105894,2023-11-07,West,Electronics,Smartphone,Online,Returning Customer,4,30893.94,5,117396.97,91049.2,26347.77,5.0
105895,2024-01-15,North,Grocery,Rice 5kg,In-Store,Returning Customer,1,818.02,0,818.02,508.61,309.41,5.0
105896,2023-09-24,South,Sports,Cricket Bat,Online,New Customer,3,1607.49,15,4099.1,3209.54,889.56,4.0
105897,2024-01-10,South,Grocery,Rice 5kg,In-Store,,5,85.31,5,405.22,247.7,157.52,4.0
105898,2023-01-03,West,Grocery,Tea Pack,In-Store,New Customer,1,777.77,0,777.77,472.0,305.77,5.0
105899,2023-06-25,South,Home & Kitchen,Air Fryer,Online,Returning Customer,4,11557.16,5,43917.21,26313.06,17604.15,2.0
105900,2023-03-29,West,Grocery,Tea Pack,In-Store,Premium Member,4,558.85,0,2235.4,1352.81,882.59,5.0
105901,2023-04-24,North,Electronics,Bluetooth Speaker,In-Store,Premium Member,4,38378.43,0,153513.72,93391.18,60122.54,4.0
105902,2023-06-29,North,Sports,Yoga Mat,Online,Returning Customer,5,1163.47,5,5526.48,3542.68,1983.8,3.0
105903,2024-05-12,South,Beauty,Face Wash,Online,New Customer,5,692.7,5,3290.32,1931.18,1359.14,2.0
105904,2024-01-13,West,Sports,Yoga Mat,In-Store,Returning Customer,5,967.39,10,4353.26,3051.28,1301.98,
105905,2024-10-09,East,Electronics,Laptop,Online,Returning Customer,5,2277.04,0,11385.2,6564.22,4820.98,5.0
105906,2023-05-22,South,Beauty,Shampoo,In-Store,New Customer,5,1736.03,5,8246.14,5275.41,2970.73,5.0
105907,2024-05-15,West,Beauty,Shampoo,Online,Returning Customer,2,1529.89,10,2753.8,2292.92,460.88,
105908,2023-03-29,East,Home & Kitchen,Air Fryer,In-Store,Returning Customer,5,11366.39,5,53990.35,37649.91,16340.44,5.0
105909,2024-02-03,South,Electronics,Smartphone,Online,Premium Member,1,28653.47,0,28653.47,21307.3,7346.17,4.0
105910,2023-11-01,South,Grocery,Tea Pack,Online,Returning Customer,2,852.25,0,1704.5,1085.27,619.23,
105911,2023-03-11,North,Grocery,Rice 5kg,Online,New Customer,5,482.66,10,2171.97,1374.26,797.71,3.0
